VRP,,MAIRANGI LAKE,-43.330556,172.499167,,,NZ,VFR
VRP,,MAITAI SADDLE,-41.305222,173.418194,,,NZ,VFR
VRP,,MAKARA PEAK,-41.289,174.706944,,,NZ,VFR
VRP,,MAKAREWA,-46.328944,168.347556,,,NZ,VFR
VRP,,MAKETU,-37.753778,176.454639,,,NZ,VFR
VRP,,MAKORORI,-38.650194,178.125778,,,NZ,VFR
VRP,,MALTE BRUN CORNER,-43.635,170.22175,,,NZ,VFR
VRP,,MAMAKU,-38.095722,176.07825,,,NZ,VFR
VRP,,MANA ISLAND,-41.078556,174.781,,,NZ,VFR
VRP,,MANAWARU,-37.63475,175.766306,,,NZ,VFR
VRP,,MANAWATU RIVER MOUTH,-40.476917,175.215306,,,NZ,VFR
VRP,,MANDEVILLE,-43.379278,172.534556,,,NZ,VFR
VRP,,MANFEILD,-40.241889,175.561833,,,NZ,VFR
VRP,,MANGAWHAI HEADS,-36.089861,174.583528,,,NZ,VFR
VRP,,MANGERE BRIDGE,-36.934028,174.788472,,,NZ,VFR
VRP,,MANGERE TOWN,-36.970139,174.79825,,,NZ,VFR
VRP,,MANUKAU HEADS,-37.055417,174.522667,,,NZ,VFR
VRP,,MANUTUKE,-38.678528,177.911333,,,NZ,VFR
VRP,,MAPUA,-41.256611,173.100139,,,NZ,VFR
VRP,,MARAEKAKAHO,-39.650472,176.624361,,,NZ,VFR
VRP,,MARAMARUA,-37.253139,175.234944,,,NZ,VFR
VRP,,MARTINS BAY,-44.366111,168.015889,,,NZ,VFR
VRP,,MARTON,-40.083833,175.388944,,,NZ,VFR
VRP,,MARTON RESERVOIR,-39.996222,175.390944,,,NZ,VFR
VRP,,MASON BAY,-46.922444,167.76625,,,NZ,VFR
VRP,,MATAI DAM,-41.294056,173.375361,,,NZ,VFR
VRP,,MATANGI,-37.803611,175.395556,,,NZ,VFR
VRP,,MATUKITUKI RIVER MOUTH,-44.630444,169.014389,,,NZ,VFR
VRP,,MAUNGATUROTO,-36.114861,174.350167,,,NZ,VFR
VRP,,MCKERROW ISLAND,-44.517806,168.063111,,,NZ,VFR
VRP,,MCLAUGHLINS MOUNTAIN,-37.013083,174.845639,,,NZ,VFR
VRP,,MEREMERE,-37.325806,175.06675,,,NZ,VFR
VRP,,MILTON,-46.116694,169.964056,,,NZ,VFR
VRP,,MINERS,-43.503944,172.443972,,,NZ,VFR
VRP,,MISSION BAY,-38.905194,175.929361,,,NZ,VFR
VRP,,MOHAKA RIVER MOUTH,-39.125472,177.191861,,,NZ,VFR
VRP,,MOKE LAKE,-45.000306,168.567556,,,NZ,VFR
VRP,,MOKOIA ISLAND,-38.080556,176.285833,,,NZ,VFR
